ptp4l[26290.493]: selected /dev/ptp0 as PTP clock
ptp4l[26290.499]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.502]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.504]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.506]: timeguard: registered, proxy_id=0x6479b78b88191ad0

ptp4l[26290.507]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[26296.033]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[26296.534]: selected local clock 000000.fffe.049f06 as best master
ptp4l[26296.536]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[26299.875]: selected best master clock 641c10.fffe.f12579
ptp4l[26299.877]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[26299.881]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[26422.298]: master offset   -4106616 s2 freq -3551881 path delay    133433
ptp4l[26423.293]: master offset    -947169 s2 freq -1624419 path delay    133433
ptp4l[26424.290]: master offset     505556 s2 freq -455845 path delay    133433
ptp4l[26425.292]: master offset     867121 s2 freq  +57387 path delay     37226
ptp4l[26426.295]: master offset     607609 s2 freq  +58012 path delay     37226
ptp4l[26427.294]: master offset    1206240 s2 freq +838925 path delay     37226
ptp4l[26428.294]: master offset      90696 s2 freq  +85253 path delay    113409
ptp4l[26429.288]: master offset    -180933 s2 freq -159167 path delay     92583
ptp4l[26430.293]: master offset   -8847628 s2 freq -8880142 path delay     72003
ptp4l[26431.289]: master offset    -386544 s2 freq -3073346 path delay     72003
ptp4l[26432.296]: master offset   -1415790 s2 freq -4218555 path delay     30726
ptp4l[26433.296]: master offset    2542649 s2 freq -684853 path delay    -41614
ptp4l[26434.296]: master offset    3041140 s2 freq +576432 path delay    -41614
ptp4l[26435.297]: master offset    2224360 s2 freq +671994 path delay      4151
ptp4l[26436.298]: master offset    1354097 s2 freq +469039 path delay      4151
ptp4l[26437.302]: master offset    9253181 s2 freq +8774352 path delay      4151
