ptp4l[557184.124]: selected /dev/ptp0 as PTP clock
ptp4l[557184.134]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[557184.138]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[557184.143]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[557184.192]: timeguard: registered, proxy_id=0xf7bf961cc9322461

ptp4l[557184.194]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[557190.684]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[557191.514]: selected local clock 000000.fffe.049f06 as best master
ptp4l[557191.515]: TEE: InvokeCommand returned 0x0

ptp4l[557191.517]: TEE: InvokeCommand returned 0x0

ptp4l[557191.517]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[557194.700]: selected best master clock 641c10.fffe.f12579
ptp4l[557194.701]: TEE: InvokeCommand returned 0x0

ptp4l[557194.703]: TEE: InvokeCommand returned 0x0

ptp4l[557194.704]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[557194.706]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[557383.715]: master offset   -2065637 s2 freq  +42073 path delay   -882731
ptp4l[557384.714]: master offset    -166082 s2 freq +1321937 path delay   -925095
ptp4l[557385.715]: master offset    2433086 s2 freq +3871280 path delay   -925095
ptp4l[557386.716]: master offset   -1916780 s2 freq +251340 path delay   -882731
ptp4l[557387.717]: master offset   -2277455 s2 freq -684369 path delay   -882731
ptp4l[557388.708]: master offset    -386388 s2 freq +523461 path delay   -642995
ptp4l[557389.713]: master offset     634942 s2 freq +1428875 path delay   -133104
ptp4l[557390.715]: master offset    -876667 s2 freq +107749 path delay   -133104
ptp4l[557391.718]: master offset    3542333 s2 freq +4263748 path delay   -641850
ptp4l[557392.720]: master offset    -817293 s2 freq +966822 path delay   -641850
ptp4l[557393.718]: master offset    1837249 s2 freq +3376176 path delay   -720144
ptp4l[557394.717]: master offset   -2803364 s2 freq -713262 path delay   -412998
ptp4l[557395.716]: master offset   -2202348 s2 freq -953255 path delay   -412998
ptp4l[557396.715]: master offset    5515197 s2 freq +6103586 path delay   -973814
ptp4l[557397.719]: master offset    -763858 s2 freq +1479090 path delay   -973814
ptp4l[557398.719]: master offset    -401641 s2 freq +1612149 path delay   -948996
ptp4l[557399.718]: master offset    1691932 s2 freq +3585230 path delay   -914815
ptp4l[557400.717]: master offset     -74223 s2 freq +2326655 path delay   -890896
ptp4l[557401.717]: master offset   -2524550 s2 freq -145939 path delay   -890896
ptp4l[557402.716]: master offset    1572816 s2 freq +3194062 path delay   -943591
ptp4l[557403.717]: master offset     313707 s2 freq +2406797 path delay   -943591
ptp4l[557404.717]: master offset    -475700 s2 freq +1711503 path delay   -890896
ptp4l[557405.719]: master offset   -2577189 s2 freq -532696 path delay   -588991
ptp4l[557406.718]: master offset    1703476 s2 freq +2974812 path delay   -588991
ptp4l[557407.720]: master offset   -2329480 s2 freq -547101 path delay    -94498
ptp4l[557408.719]: master offset   -3008270 s2 freq -1924735 path delay    -23082
ptp4l[557409.717]: master offset   -1147207 s2 freq -966153 path delay    -23082
ptp4l[557410.719]: master offset    1748381 s2 freq +1585273 path delay    -23082
ptp4l[557411.722]: master offset    4251778 s2 freq +4613184 path delay   -189157
ptp4l[557412.723]: master offset   -1341642 s2 freq +295297 path delay    -23082
ptp4l[557413.721]: master offset   -1752997 s2 freq -518550 path delay    -23082
ptp4l[557414.721]: master offset    3449179 s2 freq +4157727 path delay    -23082
ptp4l[557415.723]: master offset    -762709 s2 freq +980592 path delay    -23082
ptp4l[557416.723]: master offset    2860160 s2 freq +4374649 path delay   -895936
ptp4l[557417.722]: master offset     -21156 s2 freq +2351381 path delay   -531909
ptp4l[557418.719]: master offset    -506293 s2 freq +1859897 path delay   -531909
ptp4l[557419.720]: master offset   -2456902 s2 freq -242600 path delay   -531909
ptp4l[557420.719]: master offset    1684374 s2 freq +3161605 path delay   -531909
ptp4l[557421.720]: master offset   -1575514 s2 freq +407029 path delay   -531909
ptp4l[557422.721]: master offset    2229193 s2 freq +3739082 path delay   -847080
ptp4l[557423.721]: master offset     386590 s2 freq +2565237 path delay   -847080
ptp4l[557424.721]: master offset   -1439918 s2 freq +854706 path delay     86045
ptp4l[557425.720]: master offset    -515714 s2 freq +1346935 path delay    210539
ptp4l[557426.721]: master offset      94158 s2 freq +1802093 path delay    293849
ptp4l[557427.723]: master offset   -1795310 s2 freq  -59128 path delay    293849
ptp4l[557428.724]: master offset    2250957 s2 freq +3448546 path delay    210539
ptp4l[557429.724]: master offset   -1272807 s2 freq +600069 path delay    210539
ptp4l[557430.726]: master offset     637427 s2 freq +2128461 path delay   -353016
ptp4l[557431.722]: master offset   -1629195 s2 freq  +53067 path delay    163472
ptp4l[557432.720]: master offset   -1409751 s2 freq -216247 path delay    293849
ptp4l[557433.721]: master offset     876785 s2 freq +1647363 path delay    140188
ptp4l[557434.723]: master offset    1888722 s2 freq +2922336 path delay    287248
ptp4l[557435.725]: master offset      27830 s2 freq +1628060 path delay    287248
ptp4l[557436.726]: master offset    2290993 s2 freq +3899572 path delay    287248
ptp4l[557437.726]: master offset   -1678852 s2 freq +617025 path delay    287248
ptp4l[557438.725]: master offset    -208985 s2 freq +1583237 path delay    287248
ptp4l[557439.724]: master offset    -103641 s2 freq +1625885 path delay    506139
ptp4l[557440.724]: master offset   -1829466 s2 freq -131032 path delay    506139
ptp4l[557441.725]: master offset    2512369 s2 freq +3661963 path delay    199535
ptp4l[557442.727]: master offset    -777404 s2 freq +1125901 path delay    199535
ptp4l[557443.727]: master offset   -2004846 s2 freq -334762 path delay    199535
ptp4l[557444.727]: master offset    2755585 s2 freq +3824215 path delay   -319016
ptp4l[557445.726]: master offset    2721790 s2 freq +4617095 path delay   -652967
ptp4l[557446.726]: master offset   -4341178 s2 freq -1629336 path delay   -169844
ptp4l[557447.725]: master offset    -589898 s2 freq +819591 path delay   -407993
ptp4l[557448.723]: master offset      92359 s2 freq +1324878 path delay     26390
ptp4l[557449.724]: master offset     685251 s2 freq +1945478 path delay     26390
ptp4l[557450.728]: master offset   -1344009 s2 freq +121793 path delay     26390
ptp4l[557451.727]: master offset    2688685 s2 freq +3751285 path delay   -407993
ptp4l[557452.727]: master offset   -3905000 s2 freq -2035795 path delay     26390
ptp4l[557453.726]: master offset      19143 s2 freq +716848 path delay     26390
ptp4l[557454.725]: master offset    1243697 s2 freq +1947145 path delay     23604
ptp4l[557455.727]: master offset    -781787 s2 freq +294770 path delay     23604
ptp4l[557456.730]: master offset    2827961 s2 freq +3669982 path delay     23604
ptp4l[557457.728]: master offset    -997935 s2 freq +692474 path delay    128790
ptp4l[557458.728]: master offset    2621757 s2 freq +4012786 path delay   -475544
ptp4l[557459.728]: master offset   -1466740 s2 freq +710816 path delay   -475544
ptp4l[557460.728]: master offset    1903794 s2 freq +3641328 path delay   -667849
ptp4l[557461.727]: master offset     171111 s2 freq +2479783 path delay   -667849
ptp4l[557462.727]: master offset   -1096970 s2 freq +1263036 path delay   -355006
ptp4l[557463.726]: master offset   -2786004 s2 freq -755089 path delay    -32246
ptp4l[557464.726]: master offset     196378 s2 freq +1391491 path delay   -355006
ptp4l[557465.728]: master offset    3721231 s2 freq +4975258 path delay   -551887
ptp4l[557466.730]: master offset   -1332980 s2 freq +1037416 path delay   -551887
ptp4l[557467.729]: master offset    -948218 s2 freq +1022284 path delay   -551887
ptp4l[557468.731]: master offset    -343578 s2 freq +1342459 path delay   -262637
ptp4l[557469.728]: master offset   -2236954 s2 freq -653991 path delay     29144
ptp4l[557470.727]: master offset    2612137 s2 freq +3524014 path delay   -262637
ptp4l[557471.729]: master offset   -1008451 s2 freq +687067 path delay   -262637
ptp4l[557472.729]: master offset     491529 s2 freq +1884512 path delay   -556252
ptp4l[557473.730]: master offset    2537039 s2 freq +4077481 path delay   -567889
ptp4l[557474.730]: master offset   -1693661 s2 freq +607892 path delay   -567889
ptp4l[557475.732]: master offset    1758293 s2 freq +3551748 path delay   -739785
ptp4l[557476.730]: master offset     -37030 s2 freq +2283913 path delay   -567889
ptp4l[557477.727]: master offset    -731655 s2 freq +1578179 path delay   -297301
ptp4l[557478.727]: master offset   -2400525 s2 freq -310188 path delay   -297301
ptp4l[557479.727]: master offset    5034543 s2 freq +6404723 path delay   -654689
ptp4l[557480.730]: master offset      65436 s2 freq +2945979 path delay   -297301
ptp4l[557481.730]: master offset   -1532737 s2 freq +1367437 path delay    216188
ptp4l[557482.728]: master offset   -3000613 s2 freq -560261 path delay    216188
ptp4l[557483.730]: master offset    2256342 s2 freq +3796511 path delay   -575985
ptp4l[557484.731]: master offset     238670 s2 freq +2455741 path delay   -511810
ptp4l[557485.731]: master offset   -2928826 s2 freq -640154 path delay     63672
ptp4l[557486.726]: master offset    1606316 s2 freq +3016340 path delay     63672
ptp4l[557487.730]: master offset   -1510908 s2 freq +381011 path delay     63672
ptp4l[557488.732]: master offset     923314 s2 freq +2361961 path delay     63672
ptp4l[557489.728]: master offset     453778 s2 freq +2169419 path delay     63672
ptp4l[557490.733]: master offset   -2115038 s2 freq -263264 path delay    163217
ptp4l[557491.727]: master offset    2361195 s2 freq +3578458 path delay   -149933
ptp4l[557492.732]: master offset   -1383378 s2 freq +542243 path delay   -149933
ptp4l[557493.733]: master offset    1336752 s2 freq +2847360 path delay   -594163
ptp4l[557494.733]: master offset   -2028866 s2 freq -117232 path delay   -198656
ptp4l[557495.733]: master offset    1982347 s2 freq +3285321 path delay   -198656
ptp4l[557496.734]: master offset   -1362758 s2 freq +534920 path delay   -198656
ptp4l[557497.733]: master offset     433785 s2 freq +1922636 path delay   -634211
ptp4l[557498.733]: master offset    2440791 s2 freq +4059777 path delay   -634211
ptp4l[557499.733]: master offset   -1913695 s2 freq +437528 path delay   -510382
ptp4l[557500.732]: master offset     -74025 s2 freq +1703090 path delay   -899442
