ptp4l[14436.168]: selected /dev/ptp0 as PTP clock
ptp4l[14436.174]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[14436.177]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[14436.180]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[14436.182]: timeguard: registered, proxy_id=0x2e54203f07a9a038

ptp4l[14436.183]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[14442.467]: selected local clock 000000.fffe.049f06 as best master
ptp4l[14442.469]: TEE: InvokeCommand returned 0x0

ptp4l[14442.471]: TEE: InvokeCommand returned 0x0

ptp4l[14442.471]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[14442.809]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[14446.825]: selected best master clock 641c10.fffe.f12579
ptp4l[14446.827]: TEE: InvokeCommand returned 0x0

ptp4l[14446.829]: TEE: InvokeCommand returned 0x0

ptp4l[14446.829]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[14446.831]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[14581.833]: master offset    2403500 s2 freq +3836280 path delay   -525492
ptp4l[14582.833]: master offset      97840 s2 freq +2251670 path delay   -180555
ptp4l[14583.832]: master offset    -459348 s2 freq +1723834 path delay     -6521
ptp4l[14584.831]: master offset    -224210 s2 freq +1821167 path delay    -62991
ptp4l[14585.832]: master offset   -2143067 s2 freq -164953 path delay    -62991
ptp4l[14586.832]: master offset    2099191 s2 freq +3434385 path delay   -237025
ptp4l[14587.833]: master offset     399172 s2 freq +2364123 path delay    -62991
ptp4l[14588.829]: master offset    -568623 s2 freq +1516080 path delay    200197
ptp4l[14589.834]: master offset   -2177194 s2 freq -263078 path delay    200197
ptp4l[14590.833]: master offset    1989152 s2 freq +3250110 path delay    200197
ptp4l[14591.835]: master offset   -1354525 s2 freq +503179 path delay    200197
ptp4l[14592.835]: master offset    2038185 s2 freq +3489531 path delay    200197
ptp4l[14593.838]: master offset   -1592089 s2 freq +470713 path delay    200197
ptp4l[14594.833]: master offset   -1533794 s2 freq  +51381 path delay    549858
ptp4l[14595.832]: master offset   -1669525 s2 freq -544488 path delay    549858
ptp4l[14596.834]: master offset    1157171 s2 freq +1781350 path delay    183381
ptp4l[14597.837]: master offset    1307849 s2 freq +2279179 path delay    183381
ptp4l[14598.838]: master offset    1292340 s2 freq +2656025 path delay   -387156
ptp4l[14599.837]: master offset    -126347 s2 freq +1625040 path delay    292844
ptp4l[14600.835]: master offset     140278 s2 freq +1853761 path delay    292844
ptp4l[14601.834]: master offset     195185 s2 freq +1950751 path delay    292844
ptp4l[14602.835]: master offset   -1838812 s2 freq  -24690 path delay    292844
ptp4l[14603.837]: master offset    2817700 s2 freq +4080178 path delay    292844
ptp4l[14604.839]: master offset   -1397566 s2 freq +710222 path delay    292844
ptp4l[14605.838]: master offset    -219357 s2 freq +1469162 path delay    292844
ptp4l[14606.837]: master offset     493631 s2 freq +2116342 path delay     34381
ptp4l[14607.839]: master offset    2652695 s2 freq +4423496 path delay   -319462
ptp4l[14608.840]: master offset   -3900786 s2 freq -1334177 path delay     34381
ptp4l[14609.836]: master offset   -2689938 s2 freq -1293565 path delay     34381
ptp4l[14610.834]: master offset    3384136 s2 freq +3973528 path delay   -818322
ptp4l[14611.837]: master offset    -688607 s2 freq +916026 path delay   -818322
ptp4l[14612.839]: master offset     425990 s2 freq +1824041 path delay   -958301
ptp4l[14613.838]: master offset    2478743 s2 freq +4004591 path delay   -922197
ptp4l[14614.833]: master offset     382209 s2 freq +2651680 path delay   -922197
ptp4l[14615.836]: master offset    -502618 s2 freq +1881515 path delay   -782219
ptp4l[14616.836]: master offset   -2483751 s2 freq -250403 path delay   -782219
ptp4l[14617.835]: master offset    1808219 s2 freq +3296442 path delay   -922197
ptp4l[14618.837]: master offset     375740 s2 freq +2406428 path delay   -922197
ptp4l[14619.837]: master offset   -2164259 s2 freq  -20849 path delay   -922197
ptp4l[14620.837]: master offset    1755557 s2 freq +3249690 path delay   -922197
ptp4l[14621.839]: master offset   -1589976 s2 freq +430824 path delay   -922197
ptp4l[14622.839]: master offset    1840131 s2 freq +3383938 path delay   -890172
ptp4l[14623.838]: master offset   -1514765 s2 freq +581081 path delay   -648196
ptp4l[14624.837]: master offset   -2198849 s2 freq -557432 path delay   -648196
ptp4l[14625.837]: master offset    2269287 s2 freq +3251049 path delay   -648196
ptp4l[14626.840]: master offset     907158 s2 freq +2569706 path delay   -627319
ptp4l[14627.841]: master offset    -393238 s2 freq +1541458 path delay    -17867
ptp4l[14628.843]: master offset   -1862388 s2 freq  -45664 path delay   -181046
ptp4l[14629.839]: master offset    1773212 s2 freq +3031220 path delay   -181046
ptp4l[14630.839]: master offset     300671 s2 freq +2090642 path delay    184775
ptp4l[14631.840]: master offset   -1906284 s2 freq  -26111 path delay    184775
ptp4l[14632.840]: master offset    2386713 s2 freq +3695000 path delay   -181046
ptp4l[14633.843]: master offset   -1456307 s2 freq +567994 path delay   -181046
ptp4l[14634.840]: master offset   -2243673 s2 freq -656264 path delay    219723
ptp4l[14635.839]: master offset     502449 s2 freq +1416756 path delay     40737
ptp4l[14636.840]: master offset     981612 s2 freq +2046654 path delay     75490
ptp4l[14637.840]: master offset   -1143993 s2 freq +215533 path delay     75490
ptp4l[14638.841]: master offset    2752756 s2 freq +3769084 path delay     -2941
ptp4l[14639.842]: master offset   -1089155 s2 freq +753000 path delay     -2941
ptp4l[14640.838]: master offset    2052848 s2 freq +3568256 path delay     -2941
ptp4l[14641.842]: master offset     332223 s2 freq +2463485 path delay     75490
ptp4l[14642.842]: master offset    -257518 s2 freq +1973411 path delay     75490
ptp4l[14643.843]: master offset    -521607 s2 freq +1632067 path delay     75490
ptp4l[14644.841]: master offset   -2273988 s2 freq -276796 path delay     98869
ptp4l[14645.842]: master offset    1906953 s2 freq +3221948 path delay     98869
ptp4l[14646.843]: master offset     511183 s2 freq +2398264 path delay    152564
ptp4l[14647.842]: master offset   -1981383 s2 freq  +59053 path delay    152564
ptp4l[14648.842]: master offset    2423359 s2 freq +3869380 path delay   -327681
ptp4l[14649.843]: master offset   -1534305 s2 freq +638724 path delay   -327681
ptp4l[14650.842]: master offset    -283016 s2 freq +1429722 path delay   -327681
ptp4l[14651.842]: master offset    2532803 s2 freq +4160636 path delay   -655188
ptp4l[14652.843]: master offset   -1695436 s2 freq +692238 path delay   -655188
ptp4l[14653.843]: master offset    1771342 s2 freq +3650385 path delay   -925241
ptp4l[14654.843]: master offset   -1963239 s2 freq +447206 path delay   -925241
ptp4l[14655.843]: master offset    1493404 s2 freq +3314878 path delay   -937394
ptp4l[14656.843]: master offset      56643 s2 freq +2326138 path delay   -937394
ptp4l[14657.842]: master offset   -2391406 s2 freq -104918 path delay   -937394
ptp4l[14658.843]: master offset    2143718 s2 freq +3712784 path delay   -943409
ptp4l[14659.844]: master offset     271315 s2 freq +2483496 path delay   -908204
ptp4l[14660.843]: master offset   -2320688 s2 freq  -27112 path delay   -908204
ptp4l[14661.842]: master offset    1642378 s2 freq +3239748 path delay   -945619
ptp4l[14662.843]: master offset     297864 s2 freq +2387947 path delay   -945619
ptp4l[14663.838]: master offset    -796501 s2 freq +1382941 path delay   -343098
ptp4l[14664.843]: master offset   -2270329 s2 freq -329837 path delay   -343098
ptp4l[14665.843]: master offset    1990848 s2 freq +3250241 path delay   -368360
ptp4l[14666.840]: master offset   -1352779 s2 freq +503869 path delay   -368360
ptp4l[14667.846]: master offset      53152 s2 freq +1503966 path delay   -368360
ptp4l[14668.847]: master offset    2762284 s2 freq +4229043 path delay   -656571
ptp4l[14669.846]: master offset    -207874 s2 freq +2087571 path delay    -54051
ptp4l[14670.845]: master offset   -2424817 s2 freq -191735 path delay    -54051
ptp4l[14671.844]: master offset    2270163 s2 freq +3775800 path delay   -656571
ptp4l[14672.845]: master offset    -171413 s2 freq +2015273 path delay    -54051
ptp4l[14673.846]: master offset   -2282841 s2 freq -147579 path delay    -54051
ptp4l[14674.845]: master offset    2174252 s2 freq +3624662 path delay   -631948
ptp4l[14675.847]: master offset     446659 s2 freq +2549345 path delay   -631948
ptp4l[14676.847]: master offset   -1055104 s2 freq +1181579 path delay    228658
ptp4l[14677.847]: master offset   -2336864 s2 freq -416712 path delay    228658
ptp4l[14678.847]: master offset    3003722 s2 freq +4222815 path delay   -390635
ptp4l[14679.848]: master offset   -1843472 s2 freq +276738 path delay    101699
ptp4l[14680.848]: master offset    1767386 s2 freq +3334554 path delay    101699
ptp4l[14681.847]: master offset     242870 s2 freq +2340254 path delay    193605
ptp4l[14682.847]: master offset   -2204660 s2 freq  -34415 path delay    193605
ptp4l[14683.846]: master offset    2229308 s2 freq +3738155 path delay    101699
ptp4l[14684.848]: master offset   -1610398 s2 freq +567241 path delay    101699
ptp4l[14685.849]: master offset    2748187 s2 freq +4442707 path delay   -931880
ptp4l[14686.844]: master offset     172739 s2 freq +2691715 path delay   -871244
ptp4l[14687.846]: master offset   -1105286 s2 freq +1465512 path delay   -398141
ptp4l[14688.842]: master offset   -1150643 s2 freq +1088569 path delay    154311
ptp4l[14689.845]: master offset   -2220148 s2 freq -326129 path delay     44398
ptp4l[14690.848]: master offset    2473686 s2 freq +3701660 path delay   -415519
ptp4l[14691.850]: master offset     177868 s2 freq +2147948 path delay     44398
ptp4l[14692.846]: master offset   -2071233 s2 freq  -47792 path delay     44398
ptp4l[14693.850]: master offset    1887610 s2 freq +3289681 path delay     44398
ptp4l[14694.851]: master offset     455143 s2 freq +2423497 path delay     44398
ptp4l[14695.851]: master offset     -84631 s2 freq +2020266 path delay     44398
ptp4l[14696.849]: master offset    -321687 s2 freq +1757820 path delay    147603
ptp4l[14697.847]: master offset    -165618 s2 freq +1817383 path delay    147603
ptp4l[14698.849]: master offset     -28293 s2 freq +1905023 path delay    264155
ptp4l[14699.849]: master offset   -2032107 s2 freq -107279 path delay    264155
ptp4l[14700.849]: master offset     279552 s2 freq +1594748 path delay    -37059
ptp4l[14701.852]: master offset    2608897 s2 freq +4007958 path delay    -37059
ptp4l[14702.854]: master offset     514427 s2 freq +2696158 path delay    -37059
ptp4l[14703.853]: master offset   -2514418 s2 freq -178359 path delay    182601
ptp4l[14704.849]: master offset    1876673 s2 freq +3458406 path delay   -564422
ptp4l[14705.850]: master offset     351000 s2 freq +2495735 path delay   -564422
ptp4l[14706.850]: master offset   -2237993 s2 freq  +12042 path delay   -564422
ptp4l[14707.850]: master offset    1887560 s2 freq +3466197 path delay   -802723
ptp4l[14708.851]: master offset      35611 s2 freq +2180516 path delay   -476990
ptp4l[14709.850]: master offset    -699228 s2 freq +1456361 path delay    -27149
ptp4l[14710.849]: master offset   -2257034 s2 freq -311214 path delay    -27149
ptp4l[14711.851]: master offset    2409625 s2 freq +3678335 path delay   -476990
ptp4l[14712.853]: master offset   -1427369 s2 freq +564228 path delay   -476990
ptp4l[14713.852]: master offset    2242172 s2 freq +3805559 path delay   -820133
ptp4l[14714.852]: master offset    -486414 s2 freq +1749624 path delay    -52073
ptp4l[14715.851]: master offset   -2345230 s2 freq -255116 path delay    -52073
ptp4l[14716.852]: master offset    2263299 s2 freq +3649844 path delay   -502520
ptp4l[14717.853]: master offset   -1462828 s2 freq +602707 path delay   -502520
ptp4l[14718.848]: master offset    2110764 s2 freq +3737450 path delay   -785790
ptp4l[14719.852]: master offset     250941 s2 freq +2510857 path delay   -785790
ptp4l[14720.851]: master offset    -828114 s2 freq +1507084 path delay   -348736
ptp4l[14721.852]: master offset    -832475 s2 freq +1254289 path delay     41838
ptp4l[14722.852]: master offset    -278318 s2 freq +1558703 path delay    141798
ptp4l[14723.852]: master offset      80193 s2 freq +1833719 path delay    141798
ptp4l[14724.852]: master offset   -1837143 s2 freq  -59559 path delay    141798
ptp4l[14725.854]: master offset    2125984 s2 freq +3352425 path delay    141798
ptp4l[14726.856]: master offset     398831 s2 freq +2263067 path delay    436113
ptp4l[14727.855]: master offset   -1963975 s2 freq  +19910 path delay    436113
ptp4l[14728.854]: master offset    2081008 s2 freq +3475701 path delay    436113
ptp4l[14729.854]: master offset     455696 s2 freq +2474691 path delay    436113
ptp4l[14730.854]: master offset   -2133868 s2 freq  +21836 path delay    436113
ptp4l[14731.854]: master offset     308545 s2 freq +1824089 path delay   -128943
ptp4l[14732.855]: master offset    2689503 s2 freq +4297610 path delay   -414415
ptp4l[14733.857]: master offset   -1682506 s2 freq +732452 path delay   -414415
ptp4l[14734.853]: master offset   -1664856 s2 freq +245350 path delay    122962
ptp4l[14735.852]: master offset     217844 s2 freq +1628593 path delay    -90346
ptp4l[14736.853]: master offset     502754 s2 freq +1978857 path delay    -90346
ptp4l[14737.854]: master offset       1208 s2 freq +1628137 path delay    348409
ptp4l[14738.856]: master offset     432367 s2 freq +2059658 path delay    190969
ptp4l[14739.857]: master offset     169581 s2 freq +1926582 path delay    292522
ptp4l[14740.858]: master offset     157954 s2 freq +1965830 path delay    268915
ptp4l[14741.856]: master offset   -1907307 s2 freq  -52045 path delay    268915
ptp4l[14742.855]: master offset    2047909 s2 freq +3330979 path delay    268915
ptp4l[14743.860]: master offset    1789815 s2 freq +3687257 path delay    268915
ptp4l[14744.853]: master offset    -120724 s2 freq +2313663 path delay    314599
ptp4l[14745.857]: master offset    -521588 s2 freq +1876582 path delay    314599
ptp4l[14746.855]: master offset   -2500287 s2 freq -258594 path delay    314599
ptp4l[14747.856]: master offset    1705543 s2 freq +3197150 path delay    268915
ptp4l[14748.857]: master offset     400835 s2 freq +2404105 path delay    314599
ptp4l[14749.857]: master offset   -2137241 s2 freq  -13720 path delay    314599
ptp4l[14750.858]: master offset    2516447 s2 freq +3998795 path delay   -425911
ptp4l[14751.859]: master offset    -368841 s2 freq +1868441 path delay    377327
