ptp4l[618238.799]: selected /dev/ptp0 as PTP clock
ptp4l[618238.805]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[618238.808]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[618238.810]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[618238.853]: timeguard: registered, proxy_id=0x96f5611ace1d5f34

ptp4l[618238.855]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[618244.717]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[618246.134]: selected local clock 000000.fffe.049f06 as best master
ptp4l[618246.136]: TEE: InvokeCommand returned 0x0

ptp4l[618246.138]: TEE: InvokeCommand returned 0x0

ptp4l[618246.139]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[618248.563]: selected best master clock 641c10.fffe.f12579
ptp4l[618248.564]: TEE: InvokeCommand returned 0x0

ptp4l[618248.566]: TEE: InvokeCommand returned 0x0

ptp4l[618248.567]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[618248.569]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[618475.004]: master offset   -2564527 s2 freq -5000901 path delay  -1300451
ptp4l[618476.006]: master offset    1329770 s2 freq -1875962 path delay   -235547
ptp4l[618477.005]: master offset    8059536 s2 freq +5252735 path delay  -1116358
ptp4l[618478.008]: master offset   -1282406 s2 freq -1671347 path delay    233886
ptp4l[618479.004]: master offset   -2847612 s2 freq -3621274 path delay    445447
ptp4l[618480.007]: master offset    1385119 s2 freq -242827 path delay   -258981
ptp4l[618481.003]: master offset    4314213 s2 freq +3101803 path delay   -385680
ptp4l[618482.007]: master offset     944709 s2 freq +1026563 path delay   -258981
ptp4l[618483.005]: master offset    -304450 s2 freq  +60816 path delay   -258981
ptp4l[618484.001]: master offset  -41608032 s2 freq -32767999 path delay   -258981
ptp4l[618484.957]: master offset  -93934121 s2 freq -32767999 path delay    246375
ptp4l[618485.913]: master offset  -54955102 s2 freq -32767999 path delay    246375
ptp4l[618486.928]: master offset   -1000722 s2 freq -726791 path delay   -258981
ptp4l[618487.985]: master offset    7479993 s2 freq +7453708 path delay   -223562
ptp4l[618489.016]: master offset   26179525 s2 freq +28397238 path delay   -223562
ptp4l[618490.038]: master offset  -15532640 s2 freq -5461070 path delay    281795
ptp4l[618491.020]: master offset  -20483057 s2 freq -15071279 path delay    281795
ptp4l[618492.004]: master offset   -5362016 s2 freq -6095155 path delay    310734
ptp4l[618492.997]: master offset    5524527 s2 freq +3182783 path delay   -635388
ptp4l[618494.005]: master offset    2295762 s2 freq +1611376 path delay   -635388
ptp4l[618495.004]: master offset    6447347 s2 freq +6451690 path delay  -1136084
ptp4l[618496.013]: master offset    -251863 s2 freq +1686684 path delay  -1136084
ptp4l[618497.006]: master offset  -10197038 s2 freq -8334050 path delay   -124023
ptp4l[618497.999]: master offset   -1091141 s2 freq -2287264 path delay   -606448
ptp4l[618498.993]: master offset  -37891703 s2 freq -32767999 path delay   -606448
ptp4l[618499.972]: master offset  -37599327 s2 freq -32767999 path delay  -1231506
ptp4l[618500.966]: master offset   12858501 s2 freq +11335035 path delay  -1231506
ptp4l[618501.996]: master offset  -27681072 s2 freq -25346987 path delay    972383
ptp4l[618502.982]: master offset  -89811307 s2 freq -32767999 path delay   1651262
ptp4l[618503.932]: master offset  -48892321 s2 freq -32767999 path delay   1651262
ptp4l[618504.938]: master offset  -31004642 s2 freq -32767999 path delay   1472703
ptp4l[618505.965]: master offset  -34966734 s2 freq -32767999 path delay   -631296
ptp4l[618506.973]: master offset  -58113330 s2 freq -32767999 path delay  -2669524
ptp4l[618507.973]: master offset  -17155175 s2 freq -23125412 path delay  -2669524
ptp4l[618508.987]: master offset   20854459 s2 freq +9737670 path delay  -1061617
ptp4l[618510.027]: master offset   10134608 s2 freq +5274156 path delay  -1061617
ptp4l[618511.027]: master offset  -16539950 s2 freq -18360019 path delay   1042381
ptp4l[618512.020]: master offset    4004767 s2 freq -2777287 path delay   1042381
ptp4l[618513.015]: master offset    -861708 s2 freq -6442332 path delay   1248027
ptp4l[618514.015]: master offset    5154296 s2 freq -684841 path delay   1248027
ptp4l[618515.011]: master offset    5666408 s2 freq +1373560 path delay   1248027
ptp4l[618516.016]: master offset    1707101 s2 freq -885824 path delay   1248027
ptp4l[618517.011]: master offset    2385163 s2 freq +304368 path delay   1248027
ptp4l[618518.014]: master offset    1951004 s2 freq +585758 path delay   1248027
ptp4l[618519.010]: master offset    1864553 s2 freq +1084608 path delay   1248027
ptp4l[618520.013]: master offset     628281 s2 freq +407702 path delay   1248027
ptp4l[618521.010]: master offset     586246 s2 freq +554151 path delay    761707
ptp4l[618522.011]: master offset     165569 s2 freq +309348 path delay    432872
ptp4l[618523.009]: master offset    1290284 s2 freq +1483734 path delay    125848
ptp4l[618524.012]: master offset    -387072 s2 freq +193463 path delay    125848
ptp4l[618525.009]: master offset    -554668 s2 freq  -90255 path delay    107444
ptp4l[618526.011]: master offset    -668278 s2 freq -370265 path delay    107444
ptp4l[618527.005]: master offset     682049 s2 freq +779579 path delay     63853
ptp4l[618528.010]: master offset    -275203 s2 freq  +26941 path delay    107444
ptp4l[618529.006]: master offset    -512548 s2 freq -292965 path delay    107444
ptp4l[618530.012]: master offset    -314020 s2 freq -248201 path delay     64788
ptp4l[618531.009]: master offset     523076 s2 freq +494689 path delay      2669
ptp4l[618532.011]: master offset      17772 s2 freq +146308 path delay      2669
ptp4l[618533.006]: master offset    -252314 s2 freq -118447 path delay      2669
ptp4l[618534.012]: master offset    -289251 s2 freq -231078 path delay     21471
ptp4l[618535.010]: master offset     281111 s2 freq +252509 path delay     21471
ptp4l[618536.013]: master offset    -179046 s2 freq -123315 path delay     21471
ptp4l[618537.009]: master offset    1291936 s2 freq +1293953 path delay     -3894
ptp4l[618538.013]: master offset    -164863 s2 freq +224735 path delay     21471
ptp4l[618539.011]: master offset    -657171 s2 freq -317032 path delay     66364
ptp4l[618540.013]: master offset    -549176 s2 freq -406188 path delay     66364
ptp4l[618541.007]: master offset     546693 s2 freq +524928 path delay     66364
ptp4l[618542.011]: master offset     387455 s2 freq +529698 path delay     97240
ptp4l[618543.008]: master offset    -350556 s2 freq  -92076 path delay     97240
ptp4l[618544.014]: master offset    -352332 s2 freq -199019 path delay     53189
ptp4l[618545.007]: master offset    -362013 s2 freq -314400 path delay     60476
