ptp4l[626634.285]: selected /dev/ptp0 as PTP clock
ptp4l[626634.291]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[626634.294]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[626634.298]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[626634.351]: timeguard: registered, proxy_id=0x3f0d58ab2ba24fef

ptp4l[626634.354]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[626640.551]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[626642.076]: selected local clock 000000.fffe.049f06 as best master
ptp4l[626642.077]: TEE: InvokeCommand returned 0x0

ptp4l[626642.079]: TEE: InvokeCommand returned 0x0

ptp4l[626642.080]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[626644.395]: selected best master clock 641c10.fffe.f12579
ptp4l[626644.396]: TEE: InvokeCommand returned 0x0

ptp4l[626644.398]: TEE: InvokeCommand returned 0x0

ptp4l[626644.399]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[626644.400]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[626846.837]: master offset  -36412399 s2 freq -32767999 path delay  -1566717
ptp4l[626847.832]: master offset   -5663449 s2 freq -20310295 path delay  -1566717
ptp4l[626848.828]: master offset  -47048718 s2 freq -32767999 path delay    138089
ptp4l[626849.807]: master offset  -77153152 s2 freq -32767999 path delay  -3237932
ptp4l[626850.777]: master offset  -96377045 s2 freq -32767999 path delay  -3936733
ptp4l[626851.755]: master offset  -65677909 s2 freq -32767999 path delay  -3936733
ptp4l[626852.772]: master offset  -13059146 s2 freq -29405026 path delay  -5218204
ptp4l[626853.826]: master offset  -18002946 s2 freq -32767999 path delay  -5218204
ptp4l[626854.864]: master offset     -29877 s2 freq -20293501 path delay  -6850000
ptp4l[626855.864]: master offset   10088397 s2 freq -10184190 path delay  -6850000
ptp4l[626856.871]: master offset   20384441 s2 freq +3138373 path delay  -6850000
ptp4l[626857.867]: master offset     680129 s2 freq -10450607 path delay  -4954485
ptp4l[626858.867]: master offset     542983 s2 freq -10383714 path delay  -4055584
ptp4l[626859.855]: master offset  -23592768 s2 freq -32767999 path delay  -4055584
ptp4l[626860.847]: master offset   16878468 s2 freq +6114666 path delay  -4055584
ptp4l[626861.853]: master offset   -5712499 s2 freq -11412761 path delay  -4390119
ptp4l[626862.850]: master offset   -3776352 s2 freq -11190364 path delay  -3469283
ptp4l[626863.839]: master offset  -33893369 s2 freq -32767999 path delay  -2033077
ptp4l[626864.832]: master offset  -13446168 s2 freq -21993085 path delay   -899829
ptp4l[626865.844]: master offset   18783445 s2 freq +6202677 path delay  -1175607
ptp4l[626866.867]: master offset   39161628 s2 freq +32215894 path delay  -1852170
ptp4l[626867.883]: master offset  -13268005 s2 freq -8465251 path delay  -1175607
ptp4l[626868.855]: master offset  -55616187 s2 freq -32767999 path delay   -336712
ptp4l[626869.821]: master offset  -14734889 s2 freq -13912536 path delay   -336712
ptp4l[626870.825]: master offset   12559798 s2 freq +8961684 path delay   -336712
ptp4l[626871.852]: master offset    5392748 s2 freq +5562573 path delay   -336712
ptp4l[626872.862]: master offset  -14252085 s2 freq -12464435 path delay   -336712
ptp4l[626873.858]: master offset   -2236277 s2 freq -4724253 path delay   -336712
ptp4l[626874.842]: master offset  -45477812 s2 freq -32767999 path delay   2559636
ptp4l[626875.830]: master offset  -15270724 s2 freq -18429583 path delay   2559636
ptp4l[626876.841]: master offset  -12138458 s2 freq -19878534 path delay  -1246509
ptp4l[626877.857]: master offset    8130355 s2 freq -3251258 path delay  -1246509
ptp4l[626878.861]: master offset  -18998266 s2 freq -27940773 path delay   -402544
ptp4l[626879.858]: master offset  -22632531 s2 freq -32767999 path delay   -402544
ptp4l[626880.847]: master offset    7792947 s2 freq -6849040 path delay  -4117264
ptp4l[626881.847]: master offset   14286441 s2 freq +1982338 path delay  -4117264
ptp4l[626882.864]: master offset   13912741 s2 freq +5894571 path delay  -4117264
ptp4l[626883.867]: master offset   -9400315 s2 freq -13244663 path delay  -4117264
ptp4l[626884.859]: master offset   -8662219 s2 freq -15326661 path delay  -5417125
ptp4l[626885.851]: master offset    6426297 s2 freq -2836811 path delay  -5417125
ptp4l[626886.855]: master offset   -8976714 s2 freq -16311933 path delay  -4639063
ptp4l[626887.851]: master offset  -33733425 s2 freq -32767999 path delay  -2925318
ptp4l[626888.840]: master offset  -23284319 s2 freq -32767999 path delay  -3447117
ptp4l[626889.844]: master offset  -21722677 s2 freq -31750910 path delay  -3447117
ptp4l[626890.835]: master offset  -56669410 s2 freq -32767999 path delay  -1622056
ptp4l[626891.812]: master offset  -61191708 s2 freq -32767999 path delay  -3447117
ptp4l[626892.797]: master offset  -26692856 s2 freq -32767999 path delay  -5094958
ptp4l[626893.815]: master offset   14258685 s2 freq -2286351 path delay  -5094958
ptp4l[626894.858]: master offset   -1126288 s2 freq -13393719 path delay  -4901795
ptp4l[626895.874]: master offset    5898259 s2 freq -6707058 path delay  -4901795
ptp4l[626896.862]: master offset  -31182775 s2 freq -32767999 path delay  -4032016
ptp4l[626897.847]: master offset  -20396965 s2 freq -31232805 path delay  -7269453
ptp4l[626898.844]: master offset   10197468 s2 freq -6757461 path delay  -7269453
ptp4l[626899.852]: master offset  -14848502 s2 freq -28744191 path delay  -5825943
ptp4l[626900.853]: master offset    5603733 s2 freq -12746506 path delay  -5825943
ptp4l[626901.857]: master offset    1539393 s2 freq -15129726 path delay  -5825943
ptp4l[626902.866]: master offset   11737913 s2 freq -4469388 path delay  -5825943
ptp4l[626903.855]: master offset  -32362831 s2 freq -32767999 path delay  -5534993
ptp4l[626904.824]: master offset  -64537278 s2 freq -32767999 path delay  -5462806
ptp4l[626905.800]: master offset  -21857452 s2 freq -32767999 path delay  -6212984
ptp4l[626906.819]: master offset   19105874 s2 freq +6419946 path delay  -6212984
ptp4l[626907.850]: master offset  -11701197 s2 freq -18655362 path delay  -4962000
ptp4l[626908.871]: master offset    8868253 s2 freq -1596271 path delay  -4962000
ptp4l[626909.865]: master offset  -14631823 s2 freq -22435872 path delay  -1330277
ptp4l[626910.855]: master offset  -46948312 s2 freq -32767999 path delay   1341312
ptp4l[626911.830]: master offset  -32250985 s2 freq -32767999 path delay  -1804879
ptp4l[626912.829]: master offset   24159491 s2 freq +11965896 path delay  -4219622
ptp4l[626913.856]: master offset   25816127 s2 freq +20870379 path delay   -807971
ptp4l[626914.878]: master offset  -12013209 s2 freq -9214119 path delay   2429692
ptp4l[626915.867]: master offset  -28511765 s2 freq -29316638 path delay   2429692
ptp4l[626916.850]: master offset  -35553555 s2 freq -32767999 path delay  -1465208
ptp4l[626917.836]: master offset  -10013142 s2 freq -19371544 path delay  -4665477
ptp4l[626918.842]: master offset   10267636 s2 freq -2094709 path delay  -4665477
ptp4l[626919.866]: master offset    7748339 s2 freq -1533715 path delay  -5510933
ptp4l[626920.875]: master offset    3931590 s2 freq -3025962 path delay  -5510933
ptp4l[626921.862]: master offset  -28681509 s2 freq -32767999 path delay  -5510933
ptp4l[626922.846]: master offset    6793842 s2 freq +1015767 path delay  -5510933
ptp4l[626923.850]: master offset    5383817 s2 freq +1643894 path delay  -5510933
ptp4l[626924.861]: master offset  -11570994 s2 freq -13695772 path delay  -2705399
ptp4l[626925.858]: master offset  -14436527 s2 freq -20032603 path delay  -4915137
ptp4l[626926.855]: master offset    5852621 s2 freq -4074413 path delay  -4915137
ptp4l[626927.861]: master offset    9521148 s2 freq +1349900 path delay  -5436640
ptp4l[626928.870]: master offset   -6016719 s2 freq -11331622 path delay  -5436640
ptp4l[626929.865]: master offset    4865126 s2 freq -2254793 path delay  -5436640
ptp4l[626930.847]: master offset  -45531494 s2 freq -32767999 path delay  -2243744
ptp4l[626931.825]: master offset  -60359338 s2 freq -32767999 path delay    186416
ptp4l[626932.815]: master offset  -10456577 s2 freq -16116958 path delay  -2243744
ptp4l[626933.833]: master offset    3263409 s2 freq -5533945 path delay  -4974985
ptp4l[626934.869]: master offset  -20030521 s2 freq -27848853 path delay  -3306988
ptp4l[626935.867]: master offset    7638910 s2 freq -6188578 path delay  -4830332
ptp4l[626936.868]: master offset  -13809058 s2 freq -25344873 path delay  -4840765
ptp4l[626937.867]: master offset   14316586 s2 freq -1361946 path delay  -4840765
ptp4l[626938.867]: master offset   -8925971 s2 freq -20309527 path delay  -5982331
